"","year","loc","area","tik","uik","Число избирателей, внесенных в список избирателей на момент окончания голосования","dist_km","ur","turnout","protest","prot_full","treat","durat","dur_ful","tik_n","ur_perc","turnout_perc","prot_perc","voters_n","X","lat","lon","minimal_distance","proximity","num","month_count","mun_spent_scaled","rural_perc","titular_perc","investment_scaled","id","krpf_kurultai","str","krpf_kurultai_scaled","month_count_scaled","voters_n_scaled"
"12",2011,"№1008","Баймакская","7 Баймакская",1008,145,193.455925772167,0.930555555555556,0.993103448275862,0.0555555555555556,0.0694444444444444,0,347.391666666667,347.391666666667,7,93.0555555555556,99.3103448275862,5.55555555555556,-0.950554604457166,1053,52.518013,58.204506,0,311256.436117172,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1008",0.00961538461538462,"УИК",-1.37364061446153,-0.55423519005301,-0.933648423874788
"13",2011,"№1009","Баймакская","7 Баймакская",1009,1018,184.713148505144,0.930131004366812,0.889320388349515,0.0578602620087336,0.0676855895196507,0,381.76,381.76,7,93.0131004366812,88.9320388349515,5.78602620087336,0.161510727559824,1054,52.507594,58.004703,0,311251.390030915,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1009",0.113960113960114,"УИК",-0.354482019969041,-0.55423519005301,0.199553939834003
"14",2011,"№101","Уфа","7 Баймакская",101,1463,114.759634433733,0.654425612052731,0.856451612903226,0.32015065913371,0.333333333333333,0,139.856666666667,139.856666666667,55,65.4425612052731,85.6451612903226,32.015065913371,0.728371062894945,101,54.727042,55.933224,0,311235.16808162,"53-59",35,-0.740070019652442,1.00730263717548,14.7968572713065,0.950285391508443,"УИК №101",0.11,"УИК",-0.393161349562067,-0.511431920534989,0.777188592583615
"15",2011,"№1010","Баймакская","7 Баймакская",1010,180,182.050519688729,0.943820224719101,0.988888888888889,0.0449438202247191,0.0449438202247191,0,380.931666666667,380.931666666667,7,94.3820224719101,98.8888888888889,4.49438202247191,-0.905970083700471,1055,52.504119,57.940851,0,311249.43297423,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1010",0.0760869565217391,"УИК",-0.724397722911411,-0.55423519005301,-0.888216484894482
"16",2011,"№1011","Баймакская","7 Баймакская",1011,389,174.224768758272,0.943243243243243,0.948717948717949,0.0567567567567568,0.0567567567567568,0,364.503333333333,364.503333333333,7,94.3243243243243,94.8717948717949,5.67567567567568,-0.639736802610492,1056,52.519838,57.795674,0,311246.786866971,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1011",0.027027027027027,"УИК",-1.20357716114201,-0.55423519005301,-0.616922906412079
"17",2011,"№1012","Баймакская","7 Баймакская",1012,121,171.539079464945,0.94017094017094,0.936,0.0598290598290598,0.0598290598290598,0,342.596666666667,342.596666666667,7,94.017094017094,93.6,5.98290598290598,-0.981126847261756,1057,52.483837,57.659391,0,311238.728649521,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1012",0.0356083086053412,"УИК",-1.11976184121909,-0.55423519005301,-0.964801753461284
"18",2011,"№1013","Баймакская","7 Баймакская",1013,448,174.749433206432,0.933823529411765,0.868085106382979,0.0661764705882353,0.0661764705882353,0,357.978333333333,357.978333333333,7,93.3823529411765,86.8085106382979,6.61764705882353,-0.564580039049207,1058,52.403028,57.555321,0,311227.364892853,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1013",0.0266666666666667,"УИК",-1.20709688236494,-0.55423519005301,-0.540337637845277
"19",2011,"№1014","Баймакская","7 Баймакская",1014,742,178.133743486716,0.811377245508982,0.890666666666667,0.181137724550898,0.188622754491018,0,329.71,329.71,7,81.1377245508982,89.0666666666667,18.1137724550898,-0.19007006469297,1059,52.41975,57.681067,0,311233.285328186,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1014",0.0470588235294118,"УИК",-1.007922069632,-0.55423519005301,-0.158709350410701
"20",2011,"№1015","Баймакская","7 Баймакская",1015,321,163.555434070173,0.951298701298701,0.933333333333333,0.0422077922077922,0.0422077922077922,0,364.408333333333,364.408333333333,7,95.1298701298701,93.3333333333333,4.22077922077922,-0.7263581572235,1060,52.58966,57.687553,0,311249.692784837,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1015",0.0180722891566265,"УИК",-1.29104011321787,-0.55423519005301,-0.705190673573818
"21",2011,"№1016","Баймакская","7 Баймакская",1016,426,178.092329480492,0.933503836317136,0.909302325581395,0.061381074168798,0.061381074168798,0,396.83,396.83,7,93.3503836317136,90.9302325581395,6.1381074168798,-0.592604594953415,1061,52.567551,57.9663,0,311256.603849483,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1016",0.0289017341040462,"УИК",-1.18526647269902,-0.55423519005301,-0.568894856632898
"22",2011,"№1017","Баймакская","7 Баймакская",1017,75,176.23819410171,0.930555555555556,0.935064935064935,0.0694444444444444,0.0694444444444444,0,392.156666666667,392.156666666667,7,93.0555555555556,93.5064935064935,6.94444444444444,-1.03972364597056,1062,52.586563,57.959078,0,311258.341372892,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1017",0.0454545454545455,"УИК",-1.02359141678757,-0.55423519005301,-1.0245123018354
"23",2011,"№1018","Баймакская","7 Баймакская",1018,95,167.914341915046,0.926315789473684,0.95,0.0736842105263158,0.0736842105263158,0,406.65,406.65,7,92.6315789473684,95,7.36842105263158,-1.01424677696673,1063,52.61308,57.827187,0,311256.900636654,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1018",0.0645161290322581,"УИК",-0.837412614562863,-0.55423519005301,-0.998551193846655
"24",2011,"№1019","Баймакская","7 Баймакская",1019,184,173.096949226454,0.941520467836257,0.886010362694301,0.0584795321637427,0.0584795321637427,0,391.791666666667,391.791666666667,7,94.1520467836257,88.6010362694301,5.84795321637427,-0.900874709899706,1064,52.629667,57.964072,0,311262.83833094,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1019",0.0293609671848014,"УИК",-1.18078103923183,-0.55423519005301,-0.883024263296732
"25",2011,"№102","Уфа","7 Баймакская",102,2468,114.410112169449,0.531808035714286,0.984615384615385,0.417410714285714,0.46484375,0,138.566666666667,138.566666666667,55,53.1808035714286,98.4615384615385,41.7410714285714,2.00858373033718,102,54.723985,55.935092,0,311235.517478391,"53-59",35,-0.740070019652442,1.00730263717548,14.7968572713065,0.950285391508443,"УИК №102",0.0731707317073171,"УИК",-0.752881150888606,-0.511431920534989,2.08173426901813
"26",2011,"№1020","Баймакская","7 Баймакская",1020,403,173.060573423771,0.936781609195402,0.859259259259259,0.0545977011494253,0.0632183908045977,0,388.751666666667,388.751666666667,7,93.6781609195402,85.9259259259259,5.45977011494253,-0.621902994307814,1065,52.61173,57.934167,0,311260.16265881,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1020",0.148936170212766,"УИК",-0.0128629601928937,-0.55423519005301,-0.598750130819957
"27",2011,"№1021","Баймакская","53-59 Уфа",1021,223,156.491696896893,0.96078431372549,0.88695652173913,0.0392156862745098,0.0392156862745098,0,355.543333333333,355.543333333333,7,96.078431372549,88.695652173913,3.92156862745098,-0.851194815342246,1066,52.689359,57.714179,0,311259.79701701,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1021",0,"УИК",-1.46755625286186,-0.55423519005301,-0.832400102718676
"28",2011,"№1022","Баймакская","53-59 Уфа",1022,141,173.797109147286,0.946564885496183,0.935714285714286,0.0458015267175573,0.0534351145038168,0,375.96,375.96,7,94.6564885496183,93.5714285714286,4.58015267175572,-0.955649978257931,1067,52.701884,58.086432,0,311273.540141756,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1022",0.0236220472440945,"УИК",-1.23683436954766,-0.55423519005301,-0.938840645472538
"29",2011,"№1023","Баймакская","7 Баймакская",1023,656,173.639592648156,0.935483870967742,0.87910447761194,0.0645161290322581,0.0645161290322581,0,389.22,389.22,7,93.5483870967742,87.910447761194,6.45161290322581,-0.29962060140942,1068,52.653935,58.013048,0,311266.677782585,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1023",0.0808383233532934,"УИК",-0.677990047388415,-0.55423519005301,-0.270342114762312
"30",2011,"№1024","Баймакская","7 Баймакская",1024,206,173.710428744574,0.932642487046632,0.839130434782609,0.0621761658031088,0.0621761658031088,0,393.42,393.42,7,93.2642487046632,83.9130434782609,6.21761658031088,-0.872850153995497,1069,52.641554,57.995396,0,311264.930713473,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1024",0.0212765957446809,"УИК",-1.25974292533772,-0.55423519005301,-0.854467044509111
"31",2011,"№1025","Баймакская","7 Баймакская",1025,150,171.072608442639,0.959459459459459,0.986666666666667,0.027027027027027,0.027027027027027,0,376.346666666667,376.346666666667,7,95.9459459459459,98.6666666666667,2.7027027027027,-0.944185387206209,1070,52.740153,58.086656,0,311277.465513447,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1025",0.0507399577167019,"УИК",-0.971967598639393,-0.55423519005301,-0.927158146877602
"32",2011,"№1026","Баймакская","7 Баймакская",1026,594,181.642655735232,0.931947069943289,0.853225806451613,0.0680529300567108,0.0680529300567108,0,365.891666666667,365.891666666667,7,93.1947069943289,85.3225806451613,6.80529300567108,-0.378598895321279,1071,52.663232,58.184636,0,311271.710370993,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1026",0.055205047318612,"УИК",-0.928356057629674,-0.55423519005301,-0.350821549527426
"33",2011,"№1027","Баймакская","7 Баймакская",1027,390,159.371388587198,0.939209726443769,0.843589743589744,0.0121580547112462,0.0121580547112462,0,392.26,392.26,7,93.9209726443769,84.3589743589744,1.21580547112462,-0.638462959160301,1072,52.824138,57.975634,0,311282.18975972,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1027",0.0541586073500967,"УИК",-0.93857687370951,-0.55423519005301,-0.615624851012642
"34",2011,"№1028","Баймакская","7 Баймакская",1028,244,157.647430147182,0.931330472103004,0.932,0.0386266094420601,0.0386266094420601,0,399.998333333333,399.998333333333,7,93.1330472103004,93.2,3.86266094420601,-0.824444102888229,1073,52.865082,57.995513,0,311286.735806347,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1028",0.0412371134020619,"УИК",-1.06478403044395,-0.55423519005301,-0.805140939330492
"35",2011,"№1029","Баймакская","7 Баймакская",1029,524,165.367733321325,0.951515151515152,0.916666666666667,0.0484848484848485,0.0484848484848485,0,383.18,383.18,7,95.1515151515152,91.6666666666667,4.84848484848485,-0.467767936834669,1074,52.788513,58.042486,0,311281.025212752,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1029",0.0986717267552182,"УИК",-0.503807158992803,-0.55423519005301,-0.441685427488039
"36",2011,"№103","Уфа","7 Баймакская",103,2380,114.056876249926,0.304189435336976,0.909944751381215,0.553126897389193,0.675774134790528,0,139.626666666667,139.626666666667,55,30.4189435336976,90.9944751381215,55.3126897389193,1.89648550672035,103,54.720714,55.933413,0,311235.870908512,"53-59",35,-0.740070019652442,1.00730263717548,14.7968572713065,0.950285391508443,"УИК №103",0.0983358547655068,"УИК",-0.507087696755595,-0.511431920534989,1.96750539386765
"37",2011,"№1030","Баймакская","7 Баймакская",1030,641,164.249595550387,0.950900163666121,0.848611111111111,0.0409165302782324,0.0458265139116203,0,387.251666666667,387.251666666667,7,95.0900163666121,84.8611111111111,4.09165302782324,-0.318728253162289,1075,52.774428,58.002251,0,311278.356102723,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1030",0.0171673819742489,"УИК",-1.29987854653337,-0.55423519005301,-0.289812945753872
"38",2011,"№1031","Баймакская","7 Баймакская",1031,616,174.263162399435,0.953206239168111,0.930645161290323,0.0311958405545927,0.0329289428076256,0,377.425,377.425,7,95.3206239168111,93.0645161290323,3.11958405545927,-0.350574339417071,1076,52.818592,58.244472,0,311289.419163517,"7",33,3.98481026791909,68.8521023335086,88.5705965857387,-0.566325334345148,"УИК №1031",0.11965811965812,"УИК",-0.2988283083244,-0.55423519005301,-0.322264330739805
